id,categoria,pergunta,resposta,rota,ok,fonte
"178","ACERVO_LISTA","oi o que temos em mídias","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"179","ACERVO_LISTA","preciso saber o que temos em mídias","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"180","ACERVO_LISTA","produtos cadastrados","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"181","ACERVO_LISTA","oi produtos cadastrados","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"182","ACERVO_LISTA","preciso saber produtos cadastrados","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"183","ACERVO_LISTA","me lista os produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"184","ACERVO_LISTA","oi me lista os produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"185","ACERVO_LISTA","preciso saber me lista os produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"186","ACERVO_LISTA","tem o que no acervo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"187","ACERVO_LISTA","oi tem o que no acervo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"188","ACERVO_LISTA","preciso saber tem o que no acervo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"189","ACERVO_LISTA","quais itens temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"190","ACERVO_LISTA","oi quais itens temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"191","ACERVO_LISTA","preciso saber quais itens temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"192","ACERVO_LISTA","mostra o catálogo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"193","ACERVO_LISTA","oi mostra o catálogo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"194","ACERVO_LISTA","preciso saber mostra o catálogo","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"195","ACERVO_LISTA","o que tem cadastrado","Não encontrei «cadastrado» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"196","ACERVO_LISTA","oi o que tem cadastrado","Não encontrei «cadastrado» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"197","ACERVO_LISTA","preciso saber o que tem cadastrado","Não encontrei «cadastrado» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"198","ACERVO_LISTA","lista produtos da loja","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"199","ACERVO_LISTA","oi lista produtos da loja","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"200","ACERVO_LISTA","preciso saber lista produtos da loja","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"201","ACERVO_LISTA","quais fotos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"202","ACERVO_LISTA","oi quais fotos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"203","ACERVO_LISTA","preciso saber quais fotos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"204","ACERVO_LISTA","produtos disponíveis","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"205","ACERVO_LISTA","oi produtos disponíveis","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"206","ACERVO_LISTA","preciso saber produtos disponíveis","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"207","ACERVO_LISTA","me passa a lista de produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"208","ACERVO_LISTA","oi me passa a lista de produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"209","ACERVO_LISTA","preciso saber me passa a lista de produtos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"210","ACERVO_LISTA","quantos produtos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"211","ACERVO_LISTA","oi quantos produtos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"212","ACERVO_LISTA","preciso saber quantos produtos temos","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"213","ACERVO_INFO","temos whey de chocolate","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"214","ACERVO_INFO","tem whey de chocolate","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"215","ACERVO_INFO","tem whey de chocolate?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"216","ACERVO_INFO","cadastraram whey de chocolate?","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"217","ACERVO_INFO","existe whey de chocolate no acervo","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"218","ACERVO_INFO","vocês têm whey de chocolate","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"219","ACERVO_INFO","há whey de chocolate nas mídias","Não encontrei «whey de chocolate nas midias» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"220","ACERVO_INFO","acho que temos whey de chocolate","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"221","ACERVO_INFO","temos monster","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"222","ACERVO_INFO","tem monster","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"223","ACERVO_INFO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"224","ACERVO_INFO","cadastraram monster?","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"225","ACERVO_INFO","existe monster no acervo","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"226","ACERVO_INFO","vocês têm monster","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"227","ACERVO_INFO","há monster nas mídias","Não encontrei «monster nas midias» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"228","ACERVO_INFO","acho que temos monster","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"229","ACERVO_INFO","temos creatina growth","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"230","ACERVO_INFO","tem creatina growth","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"231","ACERVO_INFO","tem creatina growth?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"232","ACERVO_INFO","cadastraram creatina growth?","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"233","ACERVO_INFO","existe creatina growth no acervo","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"234","ACERVO_INFO","vocês têm creatina growth","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"235","ACERVO_INFO","há creatina growth nas mídias","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"236","ACERVO_INFO","acho que temos creatina growth","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"237","ACERVO_INFO","temos powerade","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"238","ACERVO_INFO","tem powerade","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"239","ACERVO_INFO","tem powerade?","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"240","ACERVO_INFO","cadastraram powerade?","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"241","ACERVO_INFO","existe powerade no acervo","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"242","ACERVO_INFO","vocês têm powerade","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"243","ACERVO_INFO","há powerade nas mídias","Não encontrei «powerade nas midias» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"244","ACERVO_INFO","acho que temos powerade","Sim — temos powerade no acervo da FYT.","acervo","true","deterministic"
"245","ACERVO_INFO","temos whey","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"246","ACERVO_INFO","tem whey","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"247","ACERVO_INFO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"248","ACERVO_INFO","cadastraram whey?","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"249","ACERVO_INFO","existe whey no acervo","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"250","ACERVO_INFO","vocês têm whey","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"251","ACERVO_INFO","há whey nas mídias","Não encontrei «whey nas midias» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"252","ACERVO_INFO","acho que temos whey","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
